AST
143.64944
-44.676117
124.01523
-39.573345
-65.69225
18.10777
90.40375
-7.187168
33.195923
73.61314
-6.739971
48.558365
64.3618
61.477943
107.43987
-3.2075067
-65.69225
107.43987
32.53272
17.837967
-44.676117
77.158356
5.7494426
33.862843
48.640694
-67.095985
0.61480945
-4.264175
111.6277
-54.71481
21.081667
-2.0200036
43.17248
33.52945
5.7494426
-55.087708
58.3031
5.7494426
-67.75877
-65.69225
-67.75877
-33.554516
-33.65139
38.11478
-52.055622
43.486534
-48.30211
-31.778835
58.3031
33.50586
1.5604808
96.674194
19.895357
-9.049551
-33.61469
-40.742435
-11.825897
37.89611
-44.676117
-21.836824
-40.441643
-47.934456
-50.769783
-46.538055
-3.2075067
107.43987
-67.095985
5.7494426
-50.769783
-43.219498
28.332369
59.56644
18.529305
-44.676117
-33.604675
-30.483723
-33.554516
-33.61469
-20.248255
7.1403995
-45.74595
-64.633484
43.17248
48.640694
-39.546173
-12.053589
-64.633484
-54.71481
-64.633484
37.62361
-3.2075067
-47.934456
-67.095985
97.84909
-39.573345
-64.11844
-54.48874
-59.87813
97.84909
-22.016903
-67.095985
-1.1203339
19.757776
-16.679686
5.7494426
10.245759
19.757776
7.09973
-67.095985
28.332369
122.99413
-3.2075067
28.332369
43.685696
-67.095985
-45.74595
28.44574
-33.604675
-16.679686
-33.65139
139.66443
58.3031
-64.11844
-46.538055
49.509274
37.62361
-11.646667
33.195923
-50.769783
19.9293
-33.700256
-44.676117
10.245759
6.1453285
-36.75338
9.76176
-36.75338
0.8503399
-33.61469
-36.45348
-7.187168
-11.825897
9.890119
109.98435
-64.11844
68.95691
-7.207598
-7.207598
-61.477272
-48.30211
-28.717974
-33.700256
-48.30211
-58.801323
-58.801323
77.158356
61.003166
89.70509
-28.740433
-67.095985
-24.64275
-56.836178
7.09973
-56.836178
-6.7489443
-21.836824
-50.769783
-56.836178
-67.75877
64.3618
-21.836824
-39.573345
-67.75877
-58.058945
15.030777
-20.248255
44.30894
89.70509
18.28791
-67.75877
48.558365
-9.988234
-33.604675
-47.934456
81.09959
64.3618
-28.864777
-43.219498
-46.538055
-6.693884
-56.836178
-67.095985
-43.219498
-24.64275
-67.75877
-65.69225
43.17248
43.685696
0.31830323
75.50781
-12.084063
29.759333
-47.074837
-28.717974
109.98435
13.09366
-43.219498
-28.740433
0.61480945
-6.7489443
-22.016903
58.3031
28.44574
-46.538055
33.915607
-67.095985
-2.0200036
60.68596
124.38889
-43.219498
68.95691
19.757776
-64.633484
60.61657
21.081667
-63.325863
-61.477272
-67.095985
-67.095985
-64.633484
-12.053589
-58.058945
-67.095985
17.119429
-50.769783
-44.720512
-33.604675
87.00106
-64.11844
-36.45348
-46.53989
-47.074837
-30.483723
17.119429
68.95691
-33.604675
37.62361
33.862843
13.09366
75.50781
15.030777
-23.102987
-33.65139
-65.69225
110.40735
-43.219498
-28.717974
37.89611
-47.934456
-58.801323
-67.75877
-4.264175
-28.717974
59.56644
-21.827953
-16.760624
-63.325863
18.28791
-47.074837
-54.48874
-65.69225
-67.75877
108.47888
10.245759
43.685696
-64.11844
-64.633484
19.757776
86.866974
-61.477272
70.48217
-54.71481
-64.633484
-64.11844
-22.016903
1.6998229
198.1038
-25.051783
-45.74595
-36.45348
-21.827953
29.759333
80.52337
157.03796
-58.801323
96.674194
-64.11844
-44.676117
-12.053589
33.915607
19.9293
-12.053589
9.890119
-52.055622
-67.75877
19.757776
-58.801323
-36.45348
-56.836178
-36.75338
-67.095985
87.71465
-28.740433
-52.055622
-64.633484
124.01523
-28.864777
18.122307
44.01247
69.25069
9.890119
-67.095985
-58.801323
-58.058945
-63.325863
-47.934456
-6.693884
-7.207598
88.98488
7.1403995
-39.573345
-23.102987
33.52945
-9.049551
88.98488
10.58856
-64.633484
0.07878511
-64.633484
152.85832
-31.778835
86.866974
-33.65139
-21.827953
10.245759
52.20264
-64.633484
-67.75877
-67.095985
60.68596
-28.864777
-54.71481
17.837967
115.13003
-55.087708
-9.214483
-65.69225
70.48217
70.48217
73.61314
-12.084063
-64.11844
9.76176
-65.69225
-39.546173
-61.477272
-6.7489443
17.119429
29.759333
-40.441643
-36.75338
-10.899952
37.89611
64.3618
-27.793495
-33.61469
7.09973
-47.934456
-64.11844
-44.720512
110.40735
-58.801323
-64.11844
-17.79662
-22.016903
65.05295
49.509274
-36.75338
-27.793495
-28.740433
-28.753996
-64.633484
82.48546
126.112274
-46.53989
19.9293
-55.087708
38.75441
65.10216
18.28791
-65.69225
65.10216
-3.2075067
49.884598
44.01247
-65.69225
64.3618
43.17248
18.28791
-65.69225
124.01523
-67.75877
-65.69225
0.84166044
90.292694
-46.538055
-67.75877
-67.095985
28.44574
-4.267024
-58.801323
80.68419
-63.325863
-61.477272
48.167507
32.53272
-67.095985
-64.11844
-21.836824
-9.049551
108.47888
6.1453285
21.081667
-67.75877
-44.676117
-61.477272
108.47888
-65.69225
-9.214483
-54.71481
44.870697
88.98488
1.5604808
-3.2075067
10.245759
-31.778835
33.915607
19.757776
-24.64275
-21.382998
109.98435
-54.48874
19.757776
28.332369
39.224926
-43.219498
-46.538055
59.56644
28.44574
65.05295
18.992542
-67.75877
-11.825897
-33.700256
68.95691
-7.187168
-65.69225
-67.75877
73.61314
10.245759
-67.75877
-28.717974
37.89611
18.1818
88.98488
-6.693884
157.03796
13.09366
-9.988234
-61.477272
1.6998229
-65.69225
-64.633484
-67.75877
38.11478
61.477943
-55.087708
32.53272
61.477943
0.8503399
-61.477272
-59.87813
68.95691
-10.899952
-63.325863
-3.2075067
17.119429
-67.75877
68.95691
73.61314
-64.11844
-65.69225
-44.676117
139.66443
0.84166044
38.11478
-56.836178
-16.679686
-22.016903
33.915607
-6.739971
-12.056986
52.20264
37.36507
-36.45348
28.332369
33.52945
10.245759
33.862843
18.28791
80.68419
-39.573345
9.890119
-33.700256
18.28791
69.25069
65.10216
43.486534
-9.988234
-56.836178
-64.11844
-30.483723
60.68596
-65.69225
-67.095985
-50.769783
-64.11844
-55.087708
18.122307
21.081667
18.122307
-33.61469
43.685696
-65.69225
-33.604675
91.39177
10.245759
44.870697
-64.633484
74.548775
80.68419
77.158356
-67.75877
1.6998229
-28.717974
-64.633484
-52.055622
4.165561
19.895357
-28.740433
38.11478
69.25069
58.3031
-64.633484
-47.934456
-33.65139
-65.69225
-3.2075067
-67.095985
-56.836178
-7.207598
-36.45348
33.50586
-67.095985
-56.836178
-3.2075067
198.1038
37.89611
-43.219498
70.48217
74.548775
17.837967
-65.69225
126.112274
-64.11844
109.98435
80.52337
17.837967
-4.264175
-28.717974
-61.477272
-25.051783
124.01523
37.89611
81.09959
58.3031
-64.11844
13.09366
43.486534
-67.095985
-40.441643
-4.266061
89.70509
68.95691
-58.058945
-61.477272
39.224926
4.165561
-67.75877
-65.69225
32.53272
73.61314
-54.48874
153.37538
6.1453285
-9.988234
-58.801323
43.486534
89.70509
37.62361
-63.325863
69.25069
-67.095985
7.1403995
-30.483723
-47.934456
77.158356
49.509274
14.816099
-61.477272
-64.633484
90.292694
-55.087708
33.862843
-36.45348
-64.11844
-30.483723
-63.325863
-28.864777
-4.266061
-39.546173
-58.058945
-67.095985
0.07878511
13.09366
-12.053589
-48.30211
110.40735
-9.988234
19.757776
0.61480945
-44.676117
-21.827953
-30.483723
4.165561
19.585033
-64.633484
-30.483723
-65.69225
-33.65139
-27.793495
-33.554516
-67.75877
107.43987
9.890119
-58.058945
-64.11844
-67.75877
-61.477272
-65.69225
13.09366
-67.75877
4.165561
10.245759
107.43987
-23.102987
-67.75877
-67.75877
0.61480945
-23.102987
-44.676117
14.816099
75.50781
-16.760624
152.85832
90.292694
9.76176
88.98488
-65.69225
90.292694
-9.214483
70.48217
-46.538055
115.13003
-28.740433
-67.75877
122.99413
19.895357
-33.604675
-33.554516
-36.75338
-58.801323
-24.64275
88.98488
-61.477272
124.01523
91.39177
-58.058945
48.167507
73.61314
-61.477272
-67.095985
58.3031
73.61314
-55.087708
115.13003
-44.720512
-47.934456
0.8503399
-67.095985
-20.248255
-56.836178
-67.75877
-65.69225
198.1038
-39.573345
-16.679686
33.50586
-54.48874
60.68596
-58.801323
198.1038
-40.742435
-9.214483
-33.65139
4.165561
-44.676117
-67.095985
7.1403995
96.674194
61.003166
96.674194
108.543724
-28.864777
0.8503399
-65.69225
18.122307
5.7494426
-50.769783
-16.679686
87.00106
39.971115
-54.71481
-67.095985
29.069614
-33.554516
-22.016903
17.119429
-28.753996
-46.538055
39.034588
38.75441
-67.75877
-21.382998
-67.75877
-30.483723
44.01247
-67.75877
-21.762287
-47.934456
33.50586
14.336925
-56.836178
-12.084063
38.11478
-28.717974
43.17248
17.830238
-55.087708
33.862843
29.759333
-61.477272
-54.48874
-63.325863
29.759333
1.5604808
-64.11844
-48.30211
-25.051783
0.07878511
111.6277
48.167507
6.1453285
43.486534
-33.61469
-33.61469
7.09973
60.220917
-67.095985
18.529305
10.58856
87.71465
39.971115
-33.700256
-50.769783
-67.75877
-21.827953
83.688
59.56644
-67.75877
0.31830323
77.158356
-44.720512
33.50586
37.62361
32.53272
-33.65139
-6.8463883
-44.676117
107.43987
-6.7489443
-40.742435
-58.058945
-33.65139
-33.61469
-56.836178
152.85832
-50.769783
73.61314
-24.64275
111.6277
-33.65139
17.837967
9.890119
18.10777
-64.633484
-7.187168
-33.65139
43.17248
111.6277
80.52337
-54.48874
73.61314
-54.71481
-24.64275
49.509274
-33.604675
-54.48874
-67.75877
-39.546173
-67.095985
29.759333
-4.267024
52.20264
-64.633484
21.081667
9.890119
-28.753996
14.816099
44.870697
-33.554516
-48.30211
-17.79662
108.543724
83.688
108.47888
65.05295
157.03796
-67.75877
-67.095985
-28.740433
-11.646667
58.3031
80.52337
-43.219498
14.336925
-21.836824
198.1038
-11.825897
17.119429
-33.554516
-12.053589
-33.65139
124.38889
48.558365
-11.825897
-47.934456
1.5604808
68.95691
89.70509
65.05295
-65.69225
-55.087708
-64.11844
-33.65139
-39.573345
-61.477272
-6.8463883
-64.633484
-59.87813
19.757776
37.89611
-28.864777
-7.187168
-12.053589
-39.546173
-11.825897
-36.45348
32.53272
49.509274
90.40375
-6.8463883
19.80972
-33.554516
-59.87813
80.52337
122.99413
65.05295
-64.633484
-33.61469
-64.633484
39.224926
96.674194
108.543724
0.07878511
-21.762287
-63.325863
64.3618
-33.700256
-31.778835
60.220917
65.10216
18.28791
83.688
-22.016903
-21.827953
-56.836178
7.09973
-54.71481
-46.538055
-43.219498
52.20264
-47.074837
1.5604808
-64.11844
44.870697
-64.633484
65.10216
-67.75877
-33.700256
-33.604675
-44.720512
-59.87813
-67.75877
44.870697
37.62361
29.759333
-52.055622
-58.801323
-46.53989
-61.477272
107.43987
-21.382998
-67.75877
43.685696
-55.087708
-33.604675
-33.61469
70.48217
-52.055622
-36.75338
-65.69225
-4.267024
-4.267024
-30.483723
19.585033
-58.801323
-10.899952
-67.75877
-36.45348
-11.825897
33.52945
44.30894
-28.864777
33.862843
157.03796
48.558365
-67.75877
-59.87813
-4.267024
10.58856
-64.633484
-65.69225
4.165561
-67.75877
49.884598
-4.266061
-63.325863
-44.676117
19.585033
-21.382998
-65.69225
124.01523
-63.325863
74.548775
-6.739971
152.85832
70.48217
33.195923
-21.382998
-33.700256
70.48217
-36.45348
37.36507
18.992542
9.76176
-67.75877
0.07878511
-46.538055
37.36507
43.486534
-55.087708
124.38889
37.89611
33.915607
-63.325863
115.13003
-21.382998
0.07878511
124.38889
-39.546173
-28.717974
58.3031
-33.554516
21.081667
-4.266061
-7.207598
38.75441
-67.095985
70.48217
60.61657
-4.264175
-48.30211
-55.087708
68.95691
-58.801323
9.76176
-67.095985
124.38889
38.11478
88.98488
58.3031
-44.676117
-11.825897
33.915607
-46.538055
17.830238
96.674194
-6.7489443
89.70509
-31.778835
-64.633484
-67.095985
58.3031
-48.30211
-24.64275
82.48546
126.112274
87.00106
-39.546173
-44.720512
0.31830323
-23.102987
19.585033
-67.095985
-67.75877
-65.69225
-1.1203339
115.13003
-65.69225
-24.64275
65.05295
18.122307
-58.058945
-67.75877
124.01523
-64.633484
-36.45348
-65.69225
-67.095985
-56.836178
18.529305
18.122307
4.165561
-67.75877
